,Valid,Time,Latitude,Longitude,Altitude,Speed,Address,Attributes,convertion
2520,True,2023-09-16 08:49:55,17.0448483,82.1694383,22,45.0 km/h,"17.044848°, 82.169438°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=4  io200=0  io69=1  pdop=1.3  hdop=0.6000000000000001  power=14.477  battery=4.0840000000000005  io68=0  operator=40449  odometer=109309  distance=109.55  totalDistance=103584.33  hours=15567970,45.0
2521,True,2023-09-16 08:50:03,17.0443583,82.1686316,22,41.0 km/h,"17.044358°, 82.168632°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=4  io200=0  io69=1  pdop=1.2000000000000002  hdop=0.6000000000000001  power=14.450000000000001  battery=4.0840000000000005  io68=0  operator=40449  odometer=109411  distance=101.72  totalDistance=103686.05  hours=15575970,41.0
2522,True,2023-09-16 08:50:11,17.0439383,82.1680416,21,30.0 km/h,"17.043938°, 82.168042°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=4  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.445  battery=4.0840000000000005  io68=0  operator=40449  odometer=109489  distance=78.29  totalDistance=103764.34  hours=15583970,30.0
2523,True,2023-09-16 08:50:22,17.04347,82.16747,21,20.0 km/h,"17.043470°, 82.167470°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.3  hdop=0.7000000000000001  power=14.484  battery=4.0840000000000005  io68=0  operator=40449  odometer=109569  distance=80.12  totalDistance=103844.46  hours=15594970,20.0
2524,True,2023-09-16 08:50:39,17.043,82.1668883,25,16.0 km/h,"17.043000°, 82.166888°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.3  hdop=0.7000000000000001  power=14.52  battery=4.0840000000000005  io68=0  operator=40449  odometer=109650  distance=81.06  totalDistance=103925.52  hours=15611970,16.0
2525,True,2023-09-16 08:50:42,17.04295,82.1667733,27,14.0 km/h,"17.042950°, 82.166773°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.2000000000000002  hdop=0.6000000000000001  power=14.496  battery=4.0840000000000005  io68=0  operator=40449  odometer=109664  distance=13.45  totalDistance=103938.97  hours=15614970,14.0
2526,True,2023-09-16 08:50:44,17.042945,82.1666883,28,15.0 km/h,"17.042945°, 82.166688°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.479000000000001  battery=4.0840000000000005  io68=0  operator=40449  odometer=109673  distance=9.06  totalDistance=103948.03  hours=15616970,15.0
2527,True,2023-09-16 08:50:48,17.04296,82.1665383,28,14.0 km/h,"17.042960°, 82.166538°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.450000000000001  battery=4.0840000000000005  io68=0  operator=40449  odometer=109689  distance=16.05  totalDistance=103964.08  hours=15620970,14.0
2528,True,2023-09-16 08:50:50,17.0429849,82.1664733,27,14.0 km/h,"17.042985°, 82.166473°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.46  battery=4.0840000000000005  io68=0  operator=40449  odometer=109696  distance=7.45  totalDistance=103971.53  hours=15622970,14.0
2529,True,2023-09-16 08:50:52,17.0430233,82.1664066,27,14.0 km/h,"17.043023°, 82.166407°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.463000000000001  battery=4.0840000000000005  io68=0  operator=40449  odometer=109704  distance=8.29  totalDistance=103979.82  hours=15624970,14.0
2530,True,2023-09-16 08:50:54,17.0430683,82.1663483,27,13.0 km/h,"17.043068°, 82.166348°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.445  battery=4.0840000000000005  io68=0  operator=40449  odometer=109712  distance=7.97  totalDistance=103987.79  hours=15626970,13.0
2531,True,2023-09-16 08:50:55,17.0430966,82.1663316,28,11.0 km/h,"17.043097°, 82.166332°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.448  battery=4.0840000000000005  io68=0  operator=40449  odometer=109716  distance=3.62  totalDistance=103991.41  hours=15627970,11.0
2532,True,2023-09-16 08:50:58,17.0431783,82.1662966,29,12.0 km/h,"17.043178°, 82.166297°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.3  hdop=0.6000000000000001  power=14.497  battery=4.0840000000000005  io68=0  operator=40449  odometer=109726  distance=9.83  totalDistance=104001.24  hours=15630970,12.0
2533,True,2023-09-16 08:51:06,17.0435416,82.1661933,28,22.0 km/h,"17.043542°, 82.166193°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.3  hdop=0.7000000000000001  power=14.488  battery=4.0840000000000005  io68=0  operator=40449  odometer=109768  distance=41.91  totalDistance=104043.15  hours=15638970,22.0
2534,True,2023-09-16 08:51:15,17.0441149,82.1660233,25,20.0 km/h,"17.044115°, 82.166023°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.2000000000000002  hdop=0.6000000000000001  power=14.471  battery=4.0840000000000005  io68=0  operator=40449  odometer=109834  distance=66.33  totalDistance=104109.48  hours=15647970,20.0
2535,True,2023-09-16 08:51:18,17.0442699,82.1660183,24,21.0 km/h,"17.044270°, 82.166018°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.6  hdop=0.7000000000000001  power=14.485  battery=4.0840000000000005  io68=0  operator=40449  odometer=109851  distance=17.26  totalDistance=104126.74  hours=15650970,21.0
2536,True,2023-09-16 08:51:22,17.0445116,82.166005,24,26.0 km/h,"17.044512°, 82.166005°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.465  battery=4.0840000000000005  io68=0  operator=40449  odometer=109878  distance=26.94  totalDistance=104153.68  hours=15654970,26.0
2537,True,2023-09-16 08:51:23,17.044575,82.1659733,24,28.0 km/h,"17.044575°, 82.165973°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.442  battery=4.0840000000000005  io68=0  operator=40449  odometer=109886  distance=7.82  totalDistance=104161.5  hours=15655970,28.0
2538,True,2023-09-16 08:51:24,17.0446283,82.1659266,24,28.0 km/h,"17.044628°, 82.165927°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.3  hdop=0.6000000000000001  power=14.481  battery=4.0840000000000005  io68=0  operator=40449  odometer=109894  distance=7.74  totalDistance=104169.24  hours=15656970,28.0
2539,True,2023-09-16 08:51:26,17.0447166,82.1658066,24,28.0 km/h,"17.044717°, 82.165807°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=5  io200=0  io69=1  pdop=1.3  hdop=0.6000000000000001  power=14.515  battery=4.0840000000000005  io68=0  operator=40449  odometer=109910  distance=16.12  totalDistance=104185.36  hours=15658970,28.0
2540,True,2023-09-16 08:51:34,17.0450866,82.1652016,26,38.0 km/h,"17.045087°, 82.165202°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.458  battery=4.0840000000000005  io68=0  operator=0  odometer=109986  distance=76.44  totalDistance=104261.8  hours=15666970,38.0
2541,True,2023-09-16 08:51:44,17.045555,82.1643433,22,28.0 km/h,"17.045555°, 82.164343°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.3  hdop=0.6000000000000001  power=14.475  battery=4.0840000000000005  io68=0  operator=0  odometer=110091  distance=105.18  totalDistance=104366.98  hours=15676970,28.0
2542,True,2023-09-16 08:51:56,17.0460333,82.163495,21,35.0 km/h,"17.046033°, 82.163495°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.2000000000000002  hdop=0.6000000000000001  power=14.524000000000001  battery=4.0840000000000005  io68=0  operator=0  odometer=110196  distance=104.81  totalDistance=104471.79  hours=15688970,35.0
2543,True,2023-09-16 08:52:06,17.0463149,82.1625299,19,39.0 km/h,"17.046315°, 82.162530°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.477  battery=4.0840000000000005  io68=0  operator=0  odometer=110304  distance=107.39  totalDistance=104579.18  hours=15698970,39.0
2544,True,2023-09-16 08:52:15,17.0464216,82.1615483,17,45.0 km/h,"17.046422°, 82.161548°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.2000000000000002  hdop=0.6000000000000001  power=14.478  battery=4.0840000000000005  io68=0  operator=0  odometer=110409  distance=105.14  totalDistance=104684.32  hours=15707970,45.0
2545,True,2023-09-16 08:52:22,17.04631,82.1606516,21,44.0 km/h,"17.046310°, 82.160652°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.5  hdop=0.7000000000000001  power=14.444  battery=4.0840000000000005  io68=0  operator=0  odometer=110505  distance=96.24  totalDistance=104780.56  hours=15714970,44.0
2546,True,2023-09-16 08:52:32,17.0460399,82.1596566,23,42.0 km/h,"17.046040°, 82.159657°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.486  battery=4.0840000000000005  io68=0  operator=0  odometer=110615  distance=110.08  totalDistance=104890.64  hours=15724970,42.0
2547,True,2023-09-16 08:52:41,17.0457433,82.15865,23,47.0 km/h,"17.045743°, 82.158650°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.3  hdop=0.7000000000000001  power=14.523  battery=4.0840000000000005  io68=0  operator=0  odometer=110727  distance=112.1  totalDistance=105002.74  hours=15733970,47.0
2548,True,2023-09-16 08:52:49,17.0455333,82.1576116,26,50.0 km/h,"17.045533°, 82.157612°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.458  battery=4.0840000000000005  io68=0  operator=0  odometer=110840  distance=112.96  totalDistance=105115.7  hours=15741970,50.0
2549,True,2023-09-16 08:52:57,17.04546,82.15659,24,48.0 km/h,"17.045460°, 82.156590°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.464  battery=4.0840000000000005  io68=0  operator=0  odometer=110948  distance=109.03  totalDistance=105224.73  hours=15749970,48.0
2550,True,2023-09-16 08:53:05,17.0454583,82.1556249,24,44.0 km/h,"17.045458°, 82.155625°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.497  battery=4.0840000000000005  io68=0  operator=0  odometer=111051  distance=102.72  totalDistance=105327.45  hours=15757970,44.0
2551,True,2023-09-16 08:53:13,17.0456533,82.1546533,22,49.0 km/h,"17.045653°, 82.154653°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.2000000000000002  hdop=0.6000000000000001  power=14.513  battery=4.0840000000000005  io68=0  operator=0  odometer=111157  distance=105.66  totalDistance=105433.11  hours=15765970,49.0
2552,True,2023-09-16 08:53:20,17.0458083,82.1537083,26,51.0 km/h,"17.045808°, 82.153708°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.417  battery=4.0840000000000005  io68=0  operator=0  odometer=111259  distance=102.05  totalDistance=105535.16  hours=15772970,51.0
2553,True,2023-09-16 08:53:26,17.0459066,82.1529766,28,40.0 km/h,"17.045907°, 82.152977°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.452  battery=4.0840000000000005  io68=0  operator=0  odometer=111337  distance=78.64  totalDistance=105613.8  hours=15778970,40.0
2554,True,2023-09-16 08:53:35,17.0460366,82.152045,26,41.0 km/h,"17.046037°, 82.152045°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.2000000000000002  hdop=0.6000000000000001  power=14.508000000000001  battery=4.0840000000000005  io68=0  operator=0  odometer=111437  distance=100.2  totalDistance=105714.0  hours=15787970,41.0
2555,True,2023-09-16 08:53:44,17.0462016,82.1510416,27,43.0 km/h,"17.046202°, 82.151042°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.507  battery=4.0840000000000005  io68=0  operator=0  odometer=111545  distance=108.36  totalDistance=105822.36  hours=15796970,43.0
2556,True,2023-09-16 08:53:52,17.0463883,82.1501033,28,46.0 km/h,"17.046388°, 82.150103°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.495000000000001  battery=4.0840000000000005  io68=0  operator=0  odometer=111647  distance=102.0  totalDistance=105924.36  hours=15804970,46.0
2557,True,2023-09-16 08:54:00,17.0466466,82.1491649,31,44.0 km/h,"17.046647°, 82.149165°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.3  hdop=0.6000000000000001  power=14.486  battery=4.0840000000000005  io68=0  operator=0  odometer=111751  distance=103.93  totalDistance=106028.29  hours=15812970,44.0
2558,True,2023-09-16 08:54:09,17.046885,82.14816,34,45.0 km/h,"17.046885°, 82.148160°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.529  battery=4.0840000000000005  io68=0  operator=0  odometer=111861  distance=110.19  totalDistance=106138.48  hours=15821970,45.0
2559,True,2023-09-16 08:54:17,17.0471783,82.147175,36,51.0 km/h,"17.047178°, 82.147175°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.5  battery=4.0840000000000005  io68=0  operator=0  odometer=111971  distance=109.8  totalDistance=106248.28  hours=15829970,51.0
2560,True,2023-09-16 08:54:24,17.0474733,82.146215,38,54.0 km/h,"17.047473°, 82.146215°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.472  battery=4.0840000000000005  io68=0  operator=0  odometer=112078  distance=107.32  totalDistance=106355.6  hours=15836970,54.0
2561,True,2023-09-16 08:54:31,17.0477583,82.145225,38,57.0 km/h,"17.047758°, 82.145225°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.473  battery=4.0840000000000005  io68=0  operator=0  odometer=112188  distance=110.04  totalDistance=106465.64  hours=15843970,57.0
2562,True,2023-09-16 08:54:38,17.0480616,82.1442183,39,58.0 km/h,"17.048062°, 82.144218°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.3  hdop=0.6000000000000001  power=14.472  battery=4.0840000000000005  io68=0  operator=0  odometer=112300  distance=112.34  totalDistance=106577.98  hours=15850970,58.0
2563,True,2023-09-16 08:54:45,17.0484049,82.1431766,42,59.0 km/h,"17.048405°, 82.143177°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.441  battery=4.0840000000000005  io68=0  operator=0  odometer=112417  distance=117.27  totalDistance=106695.25  hours=15857970,59.0
2564,True,2023-09-16 08:54:51,17.0486999,82.142245,41,62.0 km/h,"17.048700°, 82.142245°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.44  battery=4.0840000000000005  io68=0  operator=0  odometer=112521  distance=104.45  totalDistance=106799.7  hours=15863970,62.0
2565,True,2023-09-16 08:54:57,17.048985,82.141315,42,62.0 km/h,"17.048985°, 82.141315°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.3  hdop=0.6000000000000001  power=14.448  battery=4.0840000000000005  io68=0  operator=0  odometer=112625  distance=103.94  totalDistance=106903.64  hours=15869970,62.0
2566,True,2023-09-16 08:55:03,17.0492633,82.1403983,46,60.0 km/h,"17.049263°, 82.140398°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.2000000000000002  hdop=0.6000000000000001  power=14.458  battery=4.0840000000000005  io68=0  operator=0  odometer=112727  distance=102.36  totalDistance=107006.0  hours=15875970,60.0
2567,True,2023-09-16 08:55:09,17.049595,82.139515,48,60.0 km/h,"17.049595°, 82.139515°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.3  hdop=0.6000000000000001  power=14.457  battery=4.0840000000000005  io68=0  operator=0  odometer=112828  distance=101.0  totalDistance=107107.0  hours=15881970,60.0
2568,True,2023-09-16 08:55:14,17.050025,82.13884,49,62.0 km/h,"17.050025°, 82.138840°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.3  hdop=0.6000000000000001  power=14.458  battery=4.0840000000000005  io68=0  operator=0  odometer=112914  distance=86.33  totalDistance=107193.33  hours=15886970,62.0
2569,True,2023-09-16 08:55:19,17.0506,82.1382316,48,65.0 km/h,"17.050600°, 82.138232°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.445  battery=4.0840000000000005  io68=0  operator=0  odometer=113006  distance=91.05  totalDistance=107284.38  hours=15891970,65.0
2570,True,2023-09-16 08:55:25,17.0514166,82.137615,47,65.0 km/h,"17.051417°, 82.137615°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.462  battery=4.0840000000000005  io68=0  operator=0  odometer=113118  distance=112.11  totalDistance=107396.49  hours=15897970,65.0
2571,True,2023-09-16 08:55:31,17.0522283,82.137015,48,66.0 km/h,"17.052228°, 82.137015°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.455  battery=4.0840000000000005  io68=0  operator=0  odometer=113228  distance=110.64  totalDistance=107507.13  hours=15903970,66.0
2572,True,2023-09-16 08:55:37,17.0530516,82.1364016,47,67.0 km/h,"17.053052°, 82.136402°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.434000000000001  battery=4.0840000000000005  io68=0  operator=0  odometer=113340  distance=112.52  totalDistance=107619.65  hours=15909970,67.0
2573,True,2023-09-16 08:55:43,17.05381,82.1358033,44,57.0 km/h,"17.053810°, 82.135803°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.418000000000001  battery=4.0840000000000005  io68=0  operator=0  odometer=113446  distance=105.74  totalDistance=107725.39  hours=15915970,57.0
2574,True,2023-09-16 08:55:49,17.0544583,82.13531,46,45.0 km/h,"17.054458°, 82.135310°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.406  battery=4.0840000000000005  io68=0  operator=0  odometer=113535  distance=89.24  totalDistance=107814.63  hours=15921970,45.0
2575,True,2023-09-16 08:55:52,17.0546866,82.1351349,47,33.0 km/h,"17.054687°, 82.135135°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.433  battery=4.0840000000000005  io68=0  operator=0  odometer=113566  distance=31.51  totalDistance=107846.14  hours=15924970,33.0
2576,True,2023-09-16 08:55:58,17.0550249,82.1348649,44,23.0 km/h,"17.055025°, 82.134865°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.426  battery=4.0840000000000005  io68=0  operator=0  odometer=113614  distance=47.37  totalDistance=107893.51  hours=15930970,23.0
2577,True,2023-09-16 08:56:03,17.0552333,82.1347483,44,18.0 km/h,"17.055233°, 82.134748°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.443  battery=4.0840000000000005  io68=0  operator=0  odometer=113640  distance=26.31  totalDistance=107919.82  hours=15935970,18.0
2578,True,2023-09-16 08:56:08,17.0554533,82.134675,45,23.0 km/h,"17.055453°, 82.134675°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.513  battery=4.0840000000000005  io68=0  operator=0  odometer=113666  distance=25.7  totalDistance=107945.52  hours=15940970,23.0
2579,True,2023-09-16 08:56:19,17.056145,82.1341483,46,33.0 km/h,"17.056145°, 82.134148°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.3  hdop=0.6000000000000001  power=14.488  battery=4.0840000000000005  io68=0  operator=0  odometer=113761  distance=95.24  totalDistance=108040.76  hours=15951970,33.0
2580,True,2023-09-16 08:56:30,17.056915,82.1335533,48,34.0 km/h,"17.056915°, 82.133553°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.465  battery=4.0840000000000005  io68=0  operator=0  odometer=113867  distance=106.57  totalDistance=108147.33  hours=15962970,34.0
2581,True,2023-09-16 08:56:35,17.0572016,82.1333433,50,24.0 km/h,"17.057202°, 82.133343°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.495000000000001  battery=4.0840000000000005  io68=0  operator=0  odometer=113906  distance=38.95  totalDistance=108186.28  hours=15967970,24.0
2582,True,2023-09-16 08:56:49,17.0579683,82.1327516,54,25.0 km/h,"17.057968°, 82.132752°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.450000000000001  battery=4.0840000000000005  io68=0  operator=0  odometer=114012  distance=106.06  totalDistance=108292.34  hours=15981970,25.0
2583,True,2023-09-16 08:57:03,17.05871,82.132205,50,30.0 km/h,"17.058710°, 82.132205°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.46  battery=4.0840000000000005  io68=0  operator=0  odometer=114113  distance=101.0  totalDistance=108393.34  hours=15995970,30.0
2584,True,2023-09-16 08:57:15,17.05946,82.1316333,51,32.0 km/h,"17.059460°, 82.131633°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.516  battery=4.0840000000000005  io68=0  operator=0  odometer=114216  distance=103.31  totalDistance=108496.65  hours=16007970,32.0
2585,True,2023-09-16 08:57:27,17.0602383,82.13103,52,31.0 km/h,"17.060238°, 82.131030°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.458  battery=4.0840000000000005  io68=0  operator=0  odometer=114324  distance=107.84  totalDistance=108604.49  hours=16019970,31.0
2586,True,2023-09-16 08:57:38,17.060965,82.1304583,55,33.0 km/h,"17.060965°, 82.130458°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.48  battery=4.0840000000000005  io68=0  operator=0  odometer=114425  distance=101.22  totalDistance=108705.71  hours=16030970,33.0
2587,True,2023-09-16 08:57:48,17.0617083,82.1299216,54,37.0 km/h,"17.061708°, 82.129922°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.481  battery=4.0840000000000005  io68=0  operator=0  odometer=114525  distance=100.54  totalDistance=108806.25  hours=16040970,37.0
2588,True,2023-09-16 08:57:57,17.0624549,82.129375,58,37.0 km/h,"17.062455°, 82.129375°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.436  battery=4.0840000000000005  io68=0  operator=0  odometer=114627  distance=101.45  totalDistance=108907.7  hours=16049970,37.0
2589,True,2023-09-16 08:58:09,17.063255,82.1287916,62,32.0 km/h,"17.063255°, 82.128792°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.3  hdop=0.6000000000000001  power=14.501  battery=4.0840000000000005  io68=0  operator=0  odometer=114735  distance=108.57  totalDistance=109016.27  hours=16061970,32.0
2590,True,2023-09-16 08:58:20,17.0640099,82.1282066,61,35.0 km/h,"17.064010°, 82.128207°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.508000000000001  battery=4.0840000000000005  io68=0  operator=0  odometer=114840  distance=104.58  totalDistance=109120.85  hours=16072970,35.0
2591,True,2023-09-16 08:58:30,17.0648066,82.1276283,61,41.0 km/h,"17.064807°, 82.127628°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.487  battery=4.0840000000000005  io68=0  operator=0  odometer=114947  distance=107.95  totalDistance=109228.8  hours=16082970,41.0
2592,True,2023-09-16 08:58:38,17.0655533,82.1270766,61,46.0 km/h,"17.065553°, 82.127077°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.5  hdop=0.7000000000000001  power=14.474  battery=4.0840000000000005  io68=0  operator=0  odometer=115049  distance=101.77  totalDistance=109330.57  hours=16090970,46.0
2593,True,2023-09-16 08:58:46,17.0663549,82.1264666,61,50.0 km/h,"17.066355°, 82.126467°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.6000000000000001  power=14.465  battery=4.0840000000000005  io68=0  operator=0  odometer=115159  distance=110.35  totalDistance=109440.92  hours=16098970,50.0
2594,True,2023-09-16 08:58:54,17.0672083,82.1259383,63,47.0 km/h,"17.067208°, 82.125938°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=0  io200=0  io69=1  pdop=1.3  hdop=0.7000000000000001  power=14.445  battery=4.0840000000000005  io68=0  operator=0  odometer=115269  distance=110.39  totalDistance=109551.31  hours=16106970,47.0
